sub,block,event,acc,time,task,race
1,0,BF,1,7840,NAME,black
1,0,BF,1,7704,NAME,black
1,0,BF,1,6922,NAME,black
1,0,BF,1,6216,NAME,black
1,0,BF,1,5822,NAME,black
1,0,BF,1,7082,NAME,black
1,0,BF,1,6740,NAME,black
1,0,BF,1,6452,NAME,black
1,0,BF,1,8899,NAME,black
1,0,BF,1,7114,NAME,black
1,0,BF,1,11038,NAME,black
1,0,BF,1,9344,NAME,black
1,0,BF,1,6857,NAME,black
1,0,BF,1,10037,NAME,black
1,0,BF,1,8169,NAME,black
1,0,BF,1,7729,NAME,black
1,0,BF,1,6899,NAME,black
1,0,BF,1,8010,NAME,black
1,0,BF,1,9342,NAME,black
1,0,BF,1,7540,NAME,black
1,0,BM,1,8836,NAME,black
1,0,BM,1,5849,NAME,black
1,0,BM,1,6308,NAME,black
1,0,BM,1,7135,NAME,black
1,0,BM,1,6711,NAME,black
1,0,BM,1,6620,NAME,black
1,0,BM,1,6434,NAME,black
1,0,BM,1,6637,NAME,black
1,0,BM,1,6750,NAME,black
1,0,BM,1,7087,NAME,black
1,0,BM,1,6465,NAME,black
1,0,BM,1,9037,NAME,black
1,0,BM,1,7003,NAME,black
1,0,BM,1,8376,NAME,black
1,0,BM,1,7379,NAME,black
1,0,BM,1,6497,NAME,black
1,0,BM,1,6411,NAME,black
1,0,BM,1,6286,NAME,black
1,0,BM,1,8051,NAME,black
1,0,WF,1,6874,NAME,white
1,0,WF,1,5968,NAME,white
1,0,WF,1,6251,NAME,white
1,0,WF,1,6299,NAME,white
1,0,WF,1,9112,NAME,white
1,0,WF,1,5746,NAME,white
1,0,WF,1,6444,NAME,white
1,0,WF,1,6714,NAME,white
1,0,WF,1,7396,NAME,white
1,0,WF,1,5626,NAME,white
1,0,WF,1,5447,NAME,white
1,0,WF,1,5316,NAME,white
1,0,WF,1,6824,NAME,white
1,0,WF,1,7406,NAME,white
1,0,WF,1,7017,NAME,white
1,0,WF,1,7633,NAME,white
1,0,WF,1,7026,NAME,white
1,0,WF,1,7430,NAME,white
1,0,WF,1,6466,NAME,white
1,0,WM,1,7606,NAME,white
1,0,WM,1,5686,NAME,white
1,0,WM,1,6266,NAME,white
1,0,WM,1,6003,NAME,white
1,0,WM,1,6667,NAME,white
1,0,WM,1,7122,NAME,white
1,0,WM,1,5932,NAME,white
1,0,WM,1,6997,NAME,white
1,0,WM,1,6456,NAME,white
1,0,WM,1,5995,NAME,white
1,0,WM,1,9911,NAME,white
1,0,WM,1,8985,NAME,white
1,0,WM,1,7092,NAME,white
1,0,WM,1,6797,NAME,white
1,0,WM,1,6919,NAME,white
1,0,WM,1,6839,NAME,white
1,0,WM,1,6982,NAME,white
1,0,WM,1,6877,NAME,white
1,0,WM,1,6701,NAME,white
1,0,WM,1,6139,NAME,white
1,0,WM,1,6534,NAME,white
1,0,WM,1,7033,NAME,white
1,0,BAD,1,11724,WORD,
1,0,BAD,1,7986,WORD,
1,0,BAD,1,9345,WORD,
1,0,BAD,1,5938,WORD,
1,0,BAD,1,5935,WORD,
1,0,BAD,1,6961,WORD,
1,0,BAD,1,7585,WORD,
1,0,BAD,1,7619,WORD,
1,0,BAD,1,6115,WORD,
1,0,BAD,1,7026,WORD,
1,0,BAD,1,6726,WORD,
1,0,BAD,1,9913,WORD,
1,0,BAD,1,7310,WORD,
1,0,BAD,1,11955,WORD,
1,0,BAD,1,6239,WORD,
1,0,BAD,1,7932,WORD,
1,0,BAD,1,9110,WORD,
1,0,BAD,1,6074,WORD,
1,0,BAD,1,7520,WORD,
1,0,BAD,1,6779,WORD,
1,0,GOOD,1,7346,WORD,
1,0,GOOD,1,6426,WORD,
1,0,GOOD,1,7557,WORD,
1,0,GOOD,1,5606,WORD,
1,0,GOOD,1,5977,WORD,
1,0,GOOD,1,6812,WORD,
1,0,GOOD,1,7159,WORD,
1,0,GOOD,1,6635,WORD,
1,0,GOOD,1,6956,WORD,
1,0,GOOD,1,7989,WORD,
1,0,GOOD,1,13791,WORD,
1,0,GOOD,1,5906,WORD,
1,0,GOOD,1,7222,WORD,
1,0,GOOD,1,8189,WORD,
1,0,GOOD,1,6780,WORD,
1,0,GOOD,1,6582,WORD,
1,0,GOOD,1,10888,WORD,
1,0,GOOD,1,6047,WORD,
1,0,GOOD,1,6082,WORD,
1,0,GOOD,1,14292,WORD,
1,0,WM,0,9329,NAME,white
1,1,BF,1,8535,NAME,black
1,1,BF,1,6609,NAME,black
1,1,BF,1,8966,NAME,black
1,1,BF,1,11066,NAME,black
1,1,BF,1,8224,NAME,black
1,1,BF,1,9244,NAME,black
1,1,BF,1,8194,NAME,black
1,1,BF,1,8513,NAME,black
1,1,BF,1,11408,NAME,black
1,1,BF,1,7771,NAME,black
1,1,BF,1,8848,NAME,black
1,1,BF,1,7857,NAME,black
1,1,BF,1,7865,NAME,black
1,1,BF,1,7884,NAME,black
1,1,BF,1,6153,NAME,black
1,1,BF,1,7786,NAME,black
1,1,BF,1,9328,NAME,black
1,1,BF,1,10309,NAME,black
1,1,BF,1,10624,NAME,black
1,1,BF,1,7573,NAME,black
1,1,BM,1,9224,NAME,black
1,1,BM,1,7433,NAME,black
1,1,BM,1,15330,NAME,black
1,1,BM,1,10281,NAME,black
1,1,BM,1,7745,NAME,black
1,1,BM,1,8883,NAME,black
1,1,BM,1,6677,NAME,black
1,1,BM,1,8828,NAME,black
1,1,BM,1,11330,NAME,black
1,1,BM,1,8310,NAME,black
1,1,BM,1,10568,NAME,black
1,1,BM,1,9459,NAME,black
1,1,BM,1,6725,NAME,black
1,1,BM,1,9406,NAME,black
1,1,BM,1,6528,NAME,black
1,1,BM,1,14987,NAME,black
1,1,BM,1,11630,NAME,black
1,1,BM,1,7993,NAME,black
1,1,BM,1,12097,NAME,black
1,1,WF,1,8396,NAME,white
1,1,WF,1,9607,NAME,white
1,1,WF,1,10919,NAME,white
1,1,WF,1,9138,NAME,white
1,1,WF,1,12467,NAME,white
1,1,WF,1,7619,NAME,white
1,1,WF,1,7762,NAME,white
1,1,WF,1,6459,NAME,white
1,1,WF,1,7792,NAME,white
1,1,WF,1,8357,NAME,white
1,1,WF,1,10467,NAME,white
1,1,WF,1,6981,NAME,white
1,1,WF,1,6810,NAME,white
1,1,WF,1,7552,NAME,white
1,1,WF,1,10508,NAME,white
1,1,WF,1,7387,NAME,white
1,1,WF,1,8663,NAME,white
1,1,WF,1,7199,NAME,white
1,1,WF,1,6219,NAME,white
1,1,WM,1,25529,NAME,white
1,1,WM,1,7070,NAME,white
1,1,WM,1,10038,NAME,white
1,1,WM,1,8649,NAME,white
1,1,WM,1,8624,NAME,white
1,1,WM,1,7395,NAME,white
1,1,WM,1,9279,NAME,white
1,1,WM,1,10561,NAME,white
1,1,WM,1,10852,NAME,white
1,1,WM,1,7399,NAME,white
1,1,WM,1,6303,NAME,white
1,1,WM,1,7634,NAME,white
1,1,WM,1,7702,NAME,white
1,1,WM,1,8454,NAME,white
1,1,WM,1,7509,NAME,white
1,1,WM,1,7921,NAME,white
1,1,WM,1,7294,NAME,white
1,1,WM,1,7622,NAME,white
1,1,WM,1,5937,NAME,white
1,1,WM,1,7942,NAME,white
1,1,WM,1,19841,NAME,white
1,1,BAD,1,15060,WORD,
1,1,BAD,1,9443,WORD,
1,1,BAD,1,19046,WORD,
1,1,BAD,1,13395,WORD,
1,1,BAD,1,13376,WORD,
1,1,BAD,1,11320,WORD,
1,1,BAD,1,9598,WORD,
1,1,BAD,1,10199,WORD,
1,1,BAD,1,9421,WORD,
1,1,BAD,1,14318,WORD,
1,1,BAD,1,7717,WORD,
1,1,BAD,1,12757,WORD,
1,1,BAD,1,9381,WORD,
1,1,BAD,1,13107,WORD,
1,1,BAD,1,12602,WORD,
1,1,BAD,1,7154,WORD,
1,1,BAD,1,24574,WORD,
1,1,BAD,1,13201,WORD,
1,1,GOOD,1,13410,WORD,
1,1,GOOD,1,9277,WORD,
1,1,GOOD,1,10555,WORD,
1,1,GOOD,1,20942,WORD,
1,1,GOOD,1,13318,WORD,
1,1,GOOD,1,10034,WORD,
1,1,GOOD,1,11142,WORD,
1,1,GOOD,1,10256,WORD,
1,1,GOOD,1,9087,WORD,
1,1,GOOD,1,10486,WORD,
1,1,GOOD,1,8420,WORD,
1,1,GOOD,1,10890,WORD,
1,1,GOOD,1,8576,WORD,
1,1,GOOD,1,7267,WORD,
1,1,GOOD,1,18908,WORD,
1,1,GOOD,1,9310,WORD,
1,1,GOOD,1,12686,WORD,
1,1,GOOD,1,11949,WORD,
1,1,GOOD,1,14787,WORD,
1,1,WM,0,43249,NAME,white
1,1,WM,0,9734,NAME,white
1,1,BAD,0,15039,WORD,
1,1,BAD,0,11478,WORD,
1,1,GOOD,0,7709,WORD,
2,0,BF,1,5736,NAME,black
2,0,BF,1,5237,NAME,black
2,0,BF,1,6181,NAME,black
2,0,BF,1,5645,NAME,black
2,0,BF,1,5728,NAME,black
2,0,BF,1,4424,NAME,black
2,0,BF,1,5025,NAME,black
2,0,BF,1,4817,NAME,black
2,0,BF,1,4117,NAME,black
2,0,BF,1,4906,NAME,black
2,0,BF,1,5999,NAME,black
2,0,BF,1,5242,NAME,black
2,0,BF,1,11223,NAME,black
2,0,BF,1,5917,NAME,black
2,0,BF,1,5553,NAME,black
2,0,BF,1,7848,NAME,black
2,0,BF,1,5719,NAME,black
2,0,BM,1,7653,NAME,black
2,0,BM,1,5133,NAME,black
2,0,BM,1,5925,NAME,black
2,0,BM,1,4372,NAME,black
2,0,BM,1,9257,NAME,black
2,0,BM,1,5743,NAME,black
2,0,BM,1,4746,NAME,black
2,0,BM,1,5004,NAME,black
2,0,BM,1,5316,NAME,black
2,0,BM,1,4989,NAME,black
2,0,BM,1,6888,NAME,black
2,0,BM,1,6105,NAME,black
2,0,BM,1,4229,NAME,black
2,0,BM,1,4553,NAME,black
2,0,BM,1,4319,NAME,black
2,0,BM,1,10058,NAME,black
2,0,BM,1,3921,NAME,black
2,0,BM,1,6061,NAME,black
2,0,BM,1,7901,NAME,black
2,0,WF,1,7076,NAME,white
2,0,WF,1,5046,NAME,white
2,0,WF,1,6307,NAME,white
2,0,WF,1,13058,NAME,white
2,0,WF,1,4614,NAME,white
2,0,WF,1,4641,NAME,white
2,0,WF,1,6137,NAME,white
2,0,WF,1,8906,NAME,white
2,0,WF,1,5662,NAME,white
2,0,WF,1,11209,NAME,white
2,0,WF,1,6911,NAME,white
2,0,WF,1,5047,NAME,white
2,0,WF,1,6060,NAME,white
2,0,WF,1,6826,NAME,white
2,0,WF,1,6258,NAME,white
2,0,WF,1,6597,NAME,white
2,0,WF,1,4306,NAME,white
2,0,WF,1,5166,NAME,white
2,0,WM,1,4980,NAME,white
2,0,WM,1,5945,NAME,white
2,0,WM,1,5062,NAME,white
2,0,WM,1,6491,NAME,white
2,0,WM,1,6628,NAME,white
2,0,WM,1,10935,NAME,white
2,0,WM,1,5034,NAME,white
2,0,WM,1,8201,NAME,white
2,0,WM,1,5813,NAME,white
2,0,WM,1,5205,NAME,white
2,0,WM,1,6243,NAME,white
2,0,WM,1,7894,NAME,white
2,0,WM,1,5611,NAME,white
2,0,WM,1,15221,NAME,white
2,0,WM,1,6539,NAME,white
2,0,BAD,1,5693,WORD,
2,0,BAD,1,7812,WORD,
2,0,BAD,1,5356,WORD,
2,0,BAD,1,7095,WORD,
2,0,BAD,1,6432,WORD,
2,0,BAD,1,6282,WORD,
2,0,BAD,1,7557,WORD,
2,0,BAD,1,5649,WORD,
2,0,BAD,1,6128,WORD,
2,0,BAD,1,7867,WORD,
2,0,BAD,1,6275,WORD,
2,0,BAD,1,6160,WORD,
2,0,BAD,1,7404,WORD,
2,0,BAD,1,5637,WORD,
2,0,BAD,1,4326,WORD,
2,0,BAD,1,6585,WORD,
2,0,GOOD,1,5919,WORD,
2,0,GOOD,1,6653,WORD,
2,0,GOOD,1,5659,WORD,
2,0,GOOD,1,5445,WORD,
2,0,GOOD,1,9410,WORD,
2,0,GOOD,1,6806,WORD,
2,0,GOOD,1,7188,WORD,
2,0,GOOD,1,6098,WORD,
2,0,GOOD,1,8020,WORD,
2,0,GOOD,1,7135,WORD,
2,0,GOOD,1,5746,WORD,
2,0,GOOD,1,5642,WORD,
2,0,GOOD,1,8198,WORD,
2,0,GOOD,1,12024,WORD,
2,0,GOOD,1,6247,WORD,
2,0,GOOD,1,6046,WORD,
2,0,GOOD,1,5348,WORD,
2,0,GOOD,1,6738,WORD,
2,0,GOOD,1,7947,WORD,
2,0,GOOD,1,9323,WORD,
2,0,BF,0,12877,NAME,black
2,0,BF,0,4524,NAME,black
2,0,BF,0,4539,NAME,black
2,0,WF,0,4660,NAME,white
2,0,WM,0,6206,NAME,white
2,0,WM,0,5001,NAME,white
2,0,WM,0,5049,NAME,white
2,0,WM,0,5097,NAME,white
2,0,WM,0,12992,NAME,white
2,0,WM,0,8838,NAME,white
2,0,WM,0,6555,NAME,white
2,0,WM,0,7439,NAME,white
2,0,BAD,0,6688,WORD,
2,0,BAD,0,5767,WORD,
2,0,BAD,0,5618,WORD,
2,0,BAD,0,9217,WORD,
2,1,BF,1,5413,NAME,black
2,1,BF,1,5231,NAME,black
2,1,BF,1,5151,NAME,black
2,1,BF,1,12140,NAME,black
2,1,BF,1,4963,NAME,black
2,1,BF,1,5269,NAME,black
2,1,BF,1,5160,NAME,black
2,1,BF,1,5331,NAME,black
2,1,BF,1,4264,NAME,black
2,1,BF,1,4954,NAME,black
2,1,BF,1,4549,NAME,black
2,1,BF,1,5229,NAME,black
2,1,BF,1,4500,NAME,black
2,1,BF,1,6475,NAME,black
2,1,BF,1,6748,NAME,black
2,1,BF,1,6410,NAME,black
2,1,BF,1,4389,NAME,black
2,1,BF,1,7972,NAME,black
2,1,BM,1,4677,NAME,black
2,1,BM,1,13852,NAME,black
2,1,BM,1,7804,NAME,black
2,1,BM,1,9652,NAME,black
2,1,BM,1,4709,NAME,black
2,1,BM,1,5062,NAME,black
2,1,BM,1,5956,NAME,black
2,1,BM,1,3988,NAME,black
2,1,BM,1,5176,NAME,black
2,1,BM,1,5594,NAME,black
2,1,BM,1,4514,NAME,black
2,1,BM,1,8022,NAME,black
2,1,BM,1,5321,NAME,black
2,1,BM,1,7089,NAME,black
2,1,BM,1,5205,NAME,black
2,1,WF,1,9136,NAME,white
2,1,WF,1,7831,NAME,white
2,1,WF,1,6138,NAME,white
2,1,WF,1,8290,NAME,white
2,1,WF,1,12721,NAME,white
2,1,WF,1,5274,NAME,white
2,1,WF,1,9908,NAME,white
2,1,WF,1,6156,NAME,white
2,1,WF,1,10940,NAME,white
2,1,WF,1,4888,NAME,white
2,1,WF,1,7117,NAME,white
2,1,WF,1,9922,NAME,white
2,1,WF,1,7645,NAME,white
2,1,WF,1,6242,NAME,white
2,1,WF,1,5484,NAME,white
2,1,WM,1,5448,NAME,white
2,1,WM,1,5644,NAME,white
2,1,WM,1,4530,NAME,white
2,1,WM,1,7409,NAME,white
2,1,WM,1,6801,NAME,white
2,1,WM,1,5454,NAME,white
2,1,WM,1,4604,NAME,white
2,1,WM,1,7440,NAME,white
2,1,WM,1,9690,NAME,white
2,1,WM,1,8158,NAME,white
2,1,WM,1,5444,NAME,white
2,1,WM,1,9977,NAME,white
2,1,WM,1,8519,NAME,white
2,1,WM,1,6668,NAME,white
2,1,WM,1,6120,NAME,white
2,1,WM,1,6698,NAME,white
2,1,WM,1,8832,NAME,white
2,1,WM,1,7533,NAME,white
2,1,WM,1,5681,NAME,white
2,1,BAD,1,14491,WORD,
2,1,BAD,1,5409,WORD,
2,1,BAD,1,7229,WORD,
2,1,BAD,1,6463,WORD,
2,1,BAD,1,7596,WORD,
2,1,BAD,1,12356,WORD,
2,1,BAD,1,8147,WORD,
2,1,BAD,1,7308,WORD,
2,1,BAD,1,9139,WORD,
2,1,BAD,1,8415,WORD,
2,1,BAD,1,7827,WORD,
2,1,BAD,1,9880,WORD,
2,1,BAD,1,6199,WORD,
2,1,BAD,1,13622,WORD,
2,1,BAD,1,7619,WORD,
2,1,BAD,1,5869,WORD,
2,1,BAD,1,5744,WORD,
2,1,GOOD,1,5610,WORD,
2,1,GOOD,1,8735,WORD,
2,1,GOOD,1,8462,WORD,
2,1,GOOD,1,8463,WORD,
2,1,GOOD,1,7819,WORD,
2,1,GOOD,1,8564,WORD,
2,1,GOOD,1,11643,WORD,
2,1,GOOD,1,7235,WORD,
2,1,GOOD,1,12161,WORD,
2,1,GOOD,1,8225,WORD,
2,1,BF,0,9561,NAME,black
2,1,BF,0,4611,NAME,black
2,1,BM,0,8720,NAME,black
2,1,BM,0,9040,NAME,black
2,1,BM,0,5537,NAME,black
2,1,BM,0,8085,NAME,black
2,1,WF,0,6234,NAME,white
2,1,WF,0,4530,NAME,white
2,1,WF,0,4808,NAME,white
2,1,WF,0,4701,NAME,white
2,1,WM,0,4594,NAME,white
2,1,WM,0,9340,NAME,white
2,1,WM,0,8580,NAME,white
2,1,WM,0,5655,NAME,white
2,1,BAD,0,8417,WORD,
2,1,BAD,0,8038,WORD,
2,1,BAD,0,6990,WORD,
2,1,GOOD,0,9096,WORD,
2,1,GOOD,0,10481,WORD,
2,1,GOOD,0,6955,WORD,
2,1,GOOD,0,5660,WORD,
2,1,GOOD,0,5411,WORD,
2,1,GOOD,0,11621,WORD,
2,1,GOOD,0,8704,WORD,
2,1,GOOD,0,6591,WORD,
2,1,GOOD,0,10754,WORD,
2,1,GOOD,0,7457,WORD,
3,0,BF,1,9038,NAME,black
3,0,BF,1,5269,NAME,black
3,0,BF,1,6032,NAME,black
3,0,BF,1,9383,NAME,black
3,0,BF,1,5983,NAME,black
3,0,BF,1,5211,NAME,black
3,0,BF,1,11211,NAME,black
3,0,BF,1,5817,NAME,black
3,0,BF,1,4565,NAME,black
3,0,BF,1,4947,NAME,black
3,0,BF,1,7488,NAME,black
3,0,BF,1,6359,NAME,black
3,0,BF,1,4960,NAME,black
3,0,BF,1,5377,NAME,black
3,0,BF,1,6188,NAME,black
3,0,BF,1,4875,NAME,black
3,0,BF,1,4774,NAME,black
3,0,BF,1,5105,NAME,black
3,0,BF,1,7538,NAME,black
3,0,BM,1,5357,NAME,black
3,0,BM,1,5002,NAME,black
3,0,BM,1,7583,NAME,black
3,0,BM,1,5597,NAME,black
3,0,BM,1,6110,NAME,black
3,0,BM,1,5946,NAME,black
3,0,BM,1,5345,NAME,black
3,0,BM,1,5281,NAME,black
3,0,BM,1,6118,NAME,black
3,0,BM,1,5510,NAME,black
3,0,BM,1,8194,NAME,black
3,0,BM,1,7778,NAME,black
3,0,BM,1,5975,NAME,black
3,0,BM,1,6192,NAME,black
3,0,BM,1,5368,NAME,black
3,0,BM,1,6331,NAME,black
3,0,BM,1,7259,NAME,black
3,0,BM,1,6240,NAME,black
3,0,BM,1,8780,NAME,black
3,0,WF,1,6551,NAME,white
3,0,WF,1,5360,NAME,white
3,0,WF,1,7376,NAME,white
3,0,WF,1,5540,NAME,white
3,0,WF,1,6694,NAME,white
3,0,WF,1,5947,NAME,white
3,0,WF,1,7457,NAME,white
3,0,WF,1,5537,NAME,white
3,0,WF,1,6492,NAME,white
3,0,WF,1,4850,NAME,white
3,0,WF,1,5199,NAME,white
3,0,WF,1,4861,NAME,white
3,0,WF,1,5909,NAME,white
3,0,WF,1,5813,NAME,white
3,0,WF,1,6456,NAME,white
3,0,WF,1,5254,NAME,white
3,0,WF,1,5309,NAME,white
3,0,WF,1,5224,NAME,white
3,0,WF,1,7694,NAME,white
3,0,WM,1,6316,NAME,white
3,0,WM,1,5961,NAME,white
3,0,WM,1,5425,NAME,white
3,0,WM,1,10036,NAME,white
3,0,WM,1,6173,NAME,white
3,0,WM,1,5553,NAME,white
3,0,WM,1,6057,NAME,white
3,0,WM,1,8086,NAME,white
3,0,WM,1,6226,NAME,white
3,0,WM,1,4584,NAME,white
3,0,WM,1,7173,NAME,white
3,0,WM,1,5118,NAME,white
3,0,WM,1,5400,NAME,white
3,0,WM,1,5476,NAME,white
3,0,WM,1,5064,NAME,white
3,0,WM,1,7836,NAME,white
3,0,WM,1,5246,NAME,white
3,0,WM,1,4721,NAME,white
3,0,WM,1,4629,NAME,white
3,0,WM,1,5222,NAME,white
3,0,WM,1,6138,NAME,white
3,0,BAD,1,7160,WORD,
3,0,BAD,1,6937,WORD,
3,0,BAD,1,5372,WORD,
3,0,BAD,1,5149,WORD,
3,0,BAD,1,7344,WORD,
3,0,BAD,1,6182,WORD,
3,0,BAD,1,5633,WORD,
3,0,BAD,1,6585,WORD,
3,0,BAD,1,5114,WORD,
3,0,BAD,1,8271,WORD,
3,0,BAD,1,5342,WORD,
3,0,BAD,1,9402,WORD,
3,0,BAD,1,6594,WORD,
3,0,BAD,1,8839,WORD,
3,0,BAD,1,9091,WORD,
3,0,BAD,1,6661,WORD,
3,0,BAD,1,5587,WORD,
3,0,BAD,1,9362,WORD,
3,0,BAD,1,6763,WORD,
3,0,BAD,1,5207,WORD,
3,0,GOOD,1,6211,WORD,
3,0,GOOD,1,5887,WORD,
3,0,GOOD,1,5744,WORD,
3,0,GOOD,1,6339,WORD,
3,0,GOOD,1,5459,WORD,
3,0,GOOD,1,8576,WORD,
3,0,GOOD,1,5399,WORD,
3,0,GOOD,1,6577,WORD,
3,0,GOOD,1,8935,WORD,
3,0,GOOD,1,4912,WORD,
3,0,GOOD,1,6823,WORD,
3,0,GOOD,1,6694,WORD,
3,0,GOOD,1,7966,WORD,
3,0,GOOD,1,6139,WORD,
3,0,GOOD,1,6179,WORD,
3,0,GOOD,1,4762,WORD,
3,0,GOOD,1,5848,WORD,
3,0,GOOD,1,6947,WORD,
3,0,GOOD,1,9148,WORD,
3,0,GOOD,1,5634,WORD,
3,0,BF,0,10895,NAME,black
3,0,WM,0,6326,NAME,white
3,0,WM,0,6366,NAME,white
3,1,BF,1,6703,NAME,black
3,1,BF,1,15815,NAME,black
3,1,BF,1,18140,NAME,black
3,1,BF,1,6864,NAME,black
3,1,BF,1,18981,NAME,black
3,1,BF,1,14052,NAME,black
3,1,BF,1,5552,NAME,black
3,1,BF,1,7364,NAME,black
3,1,BF,1,5523,NAME,black
3,1,BF,1,14705,NAME,black
3,1,BF,1,5284,NAME,black
3,1,BF,1,9705,NAME,black
3,1,BF,1,9186,NAME,black
3,1,BF,1,7548,NAME,black
3,1,BF,1,6028,NAME,black
3,1,BF,1,6049,NAME,black
3,1,BF,1,8717,NAME,black
3,1,BM,1,8854,NAME,black
3,1,BM,1,17759,NAME,black
3,1,BM,1,37629,NAME,black
3,1,BM,1,25503,NAME,black
3,1,BM,1,6258,NAME,black
3,1,BM,1,4710,NAME,black
3,1,BM,1,12998,NAME,black
3,1,BM,1,5426,NAME,black
3,1,BM,1,7844,NAME,black
3,1,BM,1,7248,NAME,black
3,1,BM,1,19588,NAME,black
3,1,BM,1,9137,NAME,black
3,1,BM,1,8314,NAME,black
3,1,BM,1,9427,NAME,black
3,1,BM,1,5377,NAME,black
3,1,BM,1,6319,NAME,black
3,1,BM,1,9919,NAME,black
3,1,WF,1,10988,NAME,white
3,1,WF,1,6945,NAME,white
3,1,WF,1,22814,NAME,white
3,1,WF,1,8863,NAME,white
3,1,WF,1,11813,NAME,white
3,1,WF,1,8140,NAME,white
3,1,WF,1,9575,NAME,white
3,1,WF,1,15958,NAME,white
3,1,WF,1,6663,NAME,white
3,1,WF,1,5932,NAME,white
3,1,WF,1,30371,NAME,white
3,1,WF,1,5536,NAME,white
3,1,WF,1,8173,NAME,white
3,1,WF,1,12496,NAME,white
3,1,WF,1,7549,NAME,white
3,1,WF,1,8899,NAME,white
3,1,WF,1,5770,NAME,white
3,1,WF,1,5809,NAME,white
3,1,WM,1,7792,NAME,white
3,1,WM,1,8131,NAME,white
3,1,WM,1,6098,NAME,white
3,1,WM,1,26352,NAME,white
3,1,WM,1,12292,NAME,white
3,1,WM,1,8781,NAME,white
3,1,WM,1,6235,NAME,white
3,1,WM,1,10555,NAME,white
3,1,WM,1,6386,NAME,white
3,1,WM,1,7049,NAME,white
3,1,WM,1,22321,NAME,white
3,1,WM,1,9072,NAME,white
3,1,WM,1,8455,NAME,white
3,1,WM,1,9588,NAME,white
3,1,WM,1,6697,NAME,white
3,1,WM,1,7286,NAME,white
3,1,WM,1,6271,NAME,white
3,1,WM,1,9315,NAME,white
3,1,WM,1,6042,NAME,white
3,1,WM,1,7460,NAME,white
3,1,WM,1,7198,NAME,white
3,1,BAD,1,15643,WORD,
3,1,BAD,1,29040,WORD,
3,1,BAD,1,27330,WORD,
3,1,BAD,1,10939,WORD,
3,1,BAD,1,18989,WORD,
3,1,BAD,1,10288,WORD,
3,1,BAD,1,7485,WORD,
3,1,BAD,1,12046,WORD,
3,1,BAD,1,10413,WORD,
3,1,BAD,1,11480,WORD,
3,1,BAD,1,6727,WORD,
3,1,BAD,1,11060,WORD,
3,1,BAD,1,6789,WORD,
3,1,BAD,1,8680,WORD,
3,1,GOOD,1,25426,WORD,
3,1,GOOD,1,15293,WORD,
3,1,GOOD,1,11130,WORD,
3,1,GOOD,1,15868,WORD,
3,1,GOOD,1,9848,WORD,
3,1,GOOD,1,16206,WORD,
3,1,GOOD,1,8932,WORD,
3,1,GOOD,1,11261,WORD,
3,1,GOOD,1,6875,WORD,
3,1,GOOD,1,19503,WORD,
3,1,GOOD,1,7237,WORD,
3,1,GOOD,1,16820,WORD,
3,1,GOOD,1,6501,WORD,
3,1,GOOD,1,7248,WORD,
3,1,BF,0,10855,NAME,black
3,1,BF,0,16695,NAME,black
3,1,BF,0,13471,NAME,black
3,1,BM,0,10435,NAME,black
3,1,BM,0,18147,NAME,black
3,1,WF,0,18993,NAME,white
3,1,WM,0,31775,NAME,white
3,1,WM,0,6181,NAME,white
3,1,BAD,0,17645,WORD,
3,1,BAD,0,8982,WORD,
3,1,BAD,0,20301,WORD,
3,1,BAD,0,7978,WORD,
3,1,BAD,0,10649,WORD,
3,1,BAD,0,6168,WORD,
3,1,GOOD,0,7133,WORD,
3,1,GOOD,0,17486,WORD,
3,1,GOOD,0,13730,WORD,
3,1,GOOD,0,6236,WORD,
3,1,GOOD,0,7003,WORD,
3,1,GOOD,0,7489,WORD,
4,0,BF,1,7287,NAME,black
4,0,BF,1,6381,NAME,black
4,0,BF,1,6551,NAME,black
4,0,BF,1,6945,NAME,black
4,0,BF,1,5424,NAME,black
4,0,BF,1,7349,NAME,black
4,0,BF,1,8026,NAME,black
4,0,BF,1,5318,NAME,black
4,0,BF,1,6918,NAME,black
4,0,BF,1,6952,NAME,black
4,0,BF,1,7417,NAME,black
4,0,BF,1,6835,NAME,black
4,0,BF,1,10562,NAME,black
4,0,BF,1,5973,NAME,black
4,0,BF,1,5531,NAME,black
4,0,BF,1,23460,NAME,black
4,0,BF,1,6827,NAME,black
4,0,BF,1,6101,NAME,black
4,0,BM,1,5548,NAME,black
4,0,BM,1,5886,NAME,black
4,0,BM,1,7235,NAME,black
4,0,BM,1,6130,NAME,black
4,0,BM,1,5944,NAME,black
4,0,BM,1,6174,NAME,black
4,0,BM,1,5651,NAME,black
4,0,BM,1,7733,NAME,black
4,0,BM,1,8281,NAME,black
4,0,BM,1,4582,NAME,black
4,0,BM,1,6044,NAME,black
4,0,BM,1,5993,NAME,black
4,0,BM,1,12647,NAME,black
4,0,BM,1,5936,NAME,black
4,0,BM,1,5657,NAME,black
4,0,BM,1,6277,NAME,black
4,0,BM,1,6736,NAME,black
4,0,BM,1,7736,NAME,black
4,0,BM,1,8997,NAME,black
4,0,WF,1,6286,NAME,white
4,0,WF,1,7219,NAME,white
4,0,WF,1,6648,NAME,white
4,0,WF,1,7721,NAME,white
4,0,WF,1,15608,NAME,white
4,0,WF,1,5505,NAME,white
4,0,WF,1,6558,NAME,white
